regime_start_ns,session,anchor,dir,t_touch,time_to_anchor_s,mfe_through,cur,pullback_from_mfe,mae_before,adv1_before,ret15,ret30,ret60,path_eff,n_cross,rv60,accel,fav_share,tod_min,time_to_close_s,trig_rel_entry,dist_to_trig,trig_move60,engine_regime_ok,fixed_outcome,fixed_eligible,term_reach2,win,null_p_fixed,null_fixed_resolved,null_p_term_reach2,null_p_giveback_given_reach2,null_p_term_win,null_sim_unflipped,null_decided_by_touch_bar,block
1673449560000000000,2023-01-11,2.0,1,1673450565000000000,990.0,2.032345333482126,2.0149748605463813,0.017370472935744896,0.36477993165063805,0,0.36477993165063793,0.6774484444940418,0.7816712821085099,0.039999999999999994,8,0.5043423412719203,0.22581614816468062,0.8478260869565217,52,23835.0,0.6020310133379968,1.4129438472083846,0.05793792189456315,1,,0,1,1,1.0,64,1.0,0.0625,0.9375,0,0,discovery
1673451120000000000,2023-01-11,0.25,-1,1673451197000000000,62.0,0.39001156569247236,0.2925086742693543,0.09750289142311808,0.2193815057020157,0,0.3412601199809133,0.24375722855779525,0.31688439712513383,0.08823529411764706,13,0.5701001648953887,0.34938536093283984,0.64,63,23203.0,-0.9165110327946622,1.2090197070640165,0.2045213993822559,1,1.0,1,1,1,0.375,64,0.484375,0.25806451612903225,0.359375,0,0,discovery
1673451120000000000,2023-01-11,0.5,-1,1673451200000000000,65.0,0.6825202399618266,0.6825202399618266,0.0,0.2193815057020157,0,0.6825202399618266,0.5850173485387086,0.5606416256829291,0.18421052631578946,13,0.6238470897630771,0.7231464447214592,0.7567567567567568,63,23200.0,-0.9165110327946622,1.5990312727564888,0.2045213993822559,1,1.0,1,1,1,0.53125,64,0.578125,0.32432432432432434,0.390625,0,0,discovery
1673451120000000000,2023-01-11,0.75,-1,1673451204000000000,69.0,1.072531805654299,1.02378035994274,0.04875144571155898,0.2193815057020157,0,0.9506531913754014,1.072531805654299,1.1456589742216376,0.24418604651162792,13,0.6984399651745273,0.8856512637599893,0.8301886792452831,63,23196.0,-0.9165110327946622,1.9402913927374021,0.2045213993822559,1,1.0,1,1,1,0.703125,64,0.765625,0.3673469387755102,0.484375,0,0,discovery
1673451120000000000,2023-01-11,1.0,-1,1673451204000000000,69.0,1.072531805654299,1.02378035994274,0.04875144571155898,0.2193815057020157,0,0.9506531913754014,1.072531805654299,1.1456589742216376,0.24418604651162792,13,0.6984399651745273,0.8856512637599893,0.8301886792452831,63,23196.0,-0.9165110327946622,1.9402913927374021,0.2045213993822559,1,1.0,1,1,1,0.734375,64,0.734375,0.2765957446808511,0.53125,0,0,discovery
1673451120000000000,2023-01-11,1.25,-1,1673451293000000000,158.0,1.4381676484909918,1.4381676484909918,0.0,0.2193815057020157,0,0.5362659028271495,0.4387630114040314,0.8043988542407242,0.13817330210772832,13,0.6181060435143467,0.4468882523559579,0.8676470588235294,64,23107.0,-0.7673348382338211,2.205502486724813,0.14917619456084108,1,1.0,1,1,1,0.84375,64,0.828125,0.16981132075471697,0.6875,0,0,discovery
1673451120000000000,2023-01-11,1.5,-1,1673451294000000000,159.0,1.5112948170583305,1.4869190942025508,0.024375722855779713,0.2193815057020157,0,0.5606416256829289,0.5362659028271494,0.8043988542407241,0.14219114219114218,13,0.6181060435143467,0.47938921616366376,0.8732394366197184,64,23106.0,-0.7673348382338211,2.254253932436372,0.14917619456084108,1,1.0,1,1,1,0.890625,64,0.890625,0.2982456140350877,0.625,0,0,discovery
1673451120000000000,2023-01-11,2.0,-1,1673451296000000000,161.0,2.1694393341643776,1.8525549370392438,0.31688439712513383,0.2193815057020157,0,0.9262774685196219,0.9262774685196219,1.0969075285100787,0.16964285714285715,13,0.7389503499543718,0.8694007818561363,0.9081632653061225,64,23104.0,-0.7673348382338211,2.619889775273065,0.14917619456084108,1,,0,1,1,0.984375,64,0.984375,0.15873015873015872,0.828125,0,0,discovery
1673451960000000000,2023-01-11,0.25,1,1673452079000000000,104.0,0.2707284323912628,0.2707284323912628,0.0,0.4183984864228607,0,0.4183984864228607,0.4183984864228607,0.3199517837351288,0.05365853658536586,9,0.49652187646450185,0.451214053985438,0.39285714285714285,77,22321.0,-0.8807526828132056,1.1514811152044684,0.14635314368745778,1,0.0,1,0,0,0.359375,64,0.4375,0.10714285714285714,0.390625,0,0,discovery
1673451960000000000,2023-01-11,0.5,1,1673452096000000000,121.0,0.5168451891105926,0.4922335134386596,0.02461167567193301,0.4183984864228607,0,0.34456345940706173,0.6399035674702576,0.7875736215018554,0.08,11,0.4872863173916581,0.19689340537546385,0.5526315789473684,78,22304.0,-0.7882818435351366,1.2805153569737961,0.09247083927806898,1,0.0,1,0,0,0.484375,64,0.546875,0.22857142857142856,0.4375,0,0,discovery
1673452260000000000,2023-01-11,0.25,-1,1673452290000000000,15.0,0.30870527789176966,0.18007807877019896,0.1286271991215707,0.565959676134911,0,0.18007807877019896,0.18007807877019896,0.18007807877019896,0.11864406779661017,4,0.5711974608645622,0.18007807877019896,0.35294117647058826,81,22110.0,-1.4819664999650735,1.6620445787352724,0.14424362910092525,1,0.0,1,1,1,0.40625,64,0.46875,0.36666666666666664,0.296875,0,0,discovery
1673452260000000000,2023-01-11,0.5,-1,1673452405000000000,130.0,0.6174105557835393,0.5145087964862828,0.10290175929725653,1.0290175929725656,1,1.0547430327968796,1.0547430327968796,0.8489395142023666,0.056818181818181816,8,0.8179719035212069,1.1233442056617173,0.37499999999999994,83,21995.0,-1.1996211143672117,1.7141299108534946,0.0426508803485679,1,,0,1,1,0.515625,64,0.578125,0.2702702702702703,0.421875,0,0,discovery
1673452260000000000,2023-01-11,0.75,-1,1673452407000000000,132.0,0.7717631947294242,0.7203123150807959,0.05145087964862838,1.0290175929725656,1,1.131919352269822,1.131919352269822,1.1833702319184503,0.07777777777777778,8,0.8216046611585744,1.1147690590536128,0.42857142857142855,83,21993.0,-1.1996211143672117,1.9199334294480077,0.0426508803485679,1,,0,1,1,0.640625,64,0.703125,0.2,0.5625,0,0,discovery
1673452260000000000,2023-01-11,1.0,-1,1673452432000000000,157.0,1.5178009496345342,1.466350069985906,0.051450879648628156,1.0290175929725656,1,1.080468472621194,1.5692518292831625,2.1866623850667017,0.13043478260869565,8,0.9973378444609805,0.7117371684726914,0.5959595959595959,83,21968.0,-1.1996211143672117,2.6659711843531175,0.0426508803485679,1,,0,1,1,0.90625,64,0.90625,0.20689655172413793,0.71875,0,0,discovery
1673452260000000000,2023-01-11,1.25,-1,1673452432000000000,157.0,1.5178009496345342,1.466350069985906,0.051450879648628156,1.0290175929725656,1,1.080468472621194,1.5692518292831625,2.1866623850667017,0.13043478260869565,8,0.9973378444609805,0.7117371684726914,0.5959595959595959,83,21968.0,-1.1996211143672117,2.6659711843531175,0.0426508803485679,1,,0,1,1,0.90625,64,0.921875,0.1864406779661017,0.75,0,0,discovery
1673452260000000000,2023-01-11,1.5,-1,1673452432000000000,157.0,1.5178009496345342,1.466350069985906,0.051450879648628156,1.0290175929725656,1,1.080468472621194,1.5692518292831625,2.1866623850667017,0.13043478260869565,8,0.9973378444609805,0.7117371684726914,0.5959595959595959,83,21968.0,-1.1996211143672117,2.6659711843531175,0.0426508803485679,1,,0,1,1,0.828125,64,0.84375,0.2037037037037037,0.671875,0,0,discovery
1673452260000000000,2023-01-11,2.0,-1,1673452437000000000,162.0,2.058035185945131,1.9036825469992462,0.1543526389458849,1.0290175929725656,1,1.5178009496345342,1.1833702319184503,2.3152895841882724,0.16017316017316016,8,1.03542897956844,1.2519714047832882,0.6666666666666667,83,21963.0,-1.1996211143672117,3.103303661366458,0.0426508803485679,1,,0,1,1,0.859375,64,0.84375,0.35185185185185186,0.546875,0,0,discovery
1673453220000000000,2023-01-11,0.25,1,1673453238000000000,3.0,0.3368613012777349,0.25912407790594993,0.07773722337178496,0.07773722337178497,0,0.25912407790594993,0.25912407790594993,0.25912407790594993,1.0,0,0.19734301835979176,0.25912407790594993,0.8125,97,21162.0,-1.4183928117614368,1.6775168896673867,0.05012741140086807,1,1.0,1,1,1,0.375,64,0.4375,0.14285714285714285,0.375,0,0,discovery
1673453220000000000,2023-01-11,0.5,1,1673453243000000000,8.0,0.6218977869742798,0.3886861168589249,0.23321167011535487,0.07773722337178497,0,0.3886861168589249,0.3886861168589249,0.3886861168589249,0.7142857142857143,0,0.252562909713755,0.3886861168589249,0.8888888888888888,97,21157.0,-1.4183928117614368,1.8070789286203617,0.05012741140086807,1,1.0,1,1,1,0.453125,64,0.46875,0.23333333333333334,0.359375,0,0,discovery
1673453220000000000,2023-01-11,0.75,1,1673453446000000000,211.0,0.7773722337178498,0.6996350103460648,0.07773722337178501,0.25912407790594993,0,0.3886861168589249,0.8551094570896347,0.49233574802130486,0.06506024096385542,4,0.5971109427532985,0.35413623980479825,0.75,100,20954.0,-0.7784565337276318,1.4780915440736966,0.19461413343181366,1,1.0,1,1,1,0.65625,64,0.609375,0.10256410256410256,0.546875,0,0,discovery
1673453220000000000,2023-01-11,1.0,1,1673453453000000000,218.0,1.1142335349955848,1.0105839038332047,0.10364963116238002,0.25912407790594993,0,0.8291970492990398,1.1660583505767748,0.8551094570896348,0.08924485125858123,4,0.6320715640780895,0.8205595800355081,0.8113207547169811,100,20947.0,-0.7784565337276318,1.7890404375608364,0.19461413343181366,1,1.0,1,1,1,0.734375,64,0.65625,0.21428571428571427,0.53125,0,0,discovery
1673453220000000000,2023-01-11,1.25,1,1673453455000000000,220.0,1.5547444674356996,1.2697079817391546,0.28503648569654505,0.25912407790594993,0,0.8032846415084447,1.2437955739485596,1.0105839038332047,0.10961968680089486,4,0.6415610757451172,0.7341848874001914,0.8571428571428572,100,20945.0,-0.7784565337276318,2.0481645154667865,0.19461413343181366,1,1.0,1,1,1,0.828125,64,0.796875,0.27450980392156865,0.578125,0,0,discovery
1673453220000000000,2023-01-11,1.5,1,1673453455000000000,220.0,1.5547444674356996,1.2697079817391546,0.28503648569654505,0.25912407790594993,0,0.8032846415084447,1.2437955739485596,1.0105839038332047,0.10961968680089486,4,0.6415610757451172,0.7341848874001914,0.8571428571428572,100,20945.0,-0.7784565337276318,2.0481645154667865,0.19461413343181366,1,1.0,1,1,1,0.75,64,0.734375,0.19148936170212766,0.625,0,0,discovery
1673453220000000000,2023-01-11,2.0,1,1673453665000000000,430.0,2.0211678076664095,1.9175181765040294,0.10364963116238002,0.25912407790594993,0,0.5182481558118999,0.5182481558118999,0.49233574802130486,0.08604651162790698,4,0.41862775950609027,0.5268856250754316,0.8863636363636364,104,20735.0,0.12787411409511623,1.7896440624089132,0.2725022630157121,1,,0,1,1,0.953125,64,0.953125,0.11475409836065574,0.859375,0,0,discovery
1673454840000000000,2023-01-11,0.25,-1,1673454913000000000,58.0,0.3086899992945101,0.3086899992945101,0.0,0.3429888881050112,0,0.3429888881050112,0.4458855545365146,0.3086899992945101,0.0857142857142857,7,0.6183320114884994,0.3544218510418449,0.47368421052631576,125,19487.0,-0.8632420874975804,1.1719320867920904,0.13006329984801757,1,0.0,1,0,0,0.421875,64,0.4375,0.17857142857142858,0.359375,0,0,discovery
1673454840000000000,2023-01-11,0.5,-1,1673454966000000000,111.0,0.548782220968018,0.5144833321575168,0.03429888881050114,0.3429888881050112,0,0.37728777691551235,0.5830811097785191,0.4115866657260135,0.08021390374331551,11,0.7324238395748832,0.36585481397867864,0.6153846153846154,126,19434.0,-0.7523316698572159,1.2668150020147326,0.11091041764036447,1,0.0,1,0,0,0.546875,64,0.515625,0.24242424242424243,0.40625,0,0,discovery
1673454840000000000,2023-01-11,0.75,-1,1673454969000000000,114.0,0.823173331452027,0.823173331452027,0.0,0.3429888881050112,0,0.6173799985890203,0.9260699978835304,0.6859777762100225,0.12244897959183673,11,0.7911081642695159,0.5945140727153528,0.7058823529411764,126,19431.0,-0.7523316698572159,1.5755050013092429,0.11091041764036447,1,0.0,1,0,0,0.5,64,0.5,0.21875,0.390625,0,0,discovery
1673454840000000000,2023-01-11,1.0,-1,1673454971000000000,116.0,1.0289666643150337,0.9260699978835303,0.10289666643150341,0.3429888881050112,0,0.7202766650205236,0.9603688866940314,0.6859777762100224,0.13432835820895522,11,0.7970341509389446,0.7317096279573573,0.75,126,19429.0,-0.7523316698572159,1.6784016677407463,0.11091041764036447,1,0.0,1,0,0,0.5625,64,0.625,0.275,0.46875,0,0,discovery
1673455500000000000,2023-01-11,0.25,1,1673455580000000000,65.0,0.2556578275954956,0.10956764039806954,0.14609018719742606,0.6208832955890607,0,0.5113156551909912,0.07304509359871303,0.18261273399678257,0.022556390977443608,7,0.7687106842935486,0.6208832955890607,0.2916666666666667,136,18820.0,-1.2493621210091792,1.3589297614072486,0.1571197063550298,1,1.0,1,0,1,0.40625,64,0.484375,0.2903225806451613,0.34375,0,0,discovery
1673455500000000000,2023-01-11,0.5,1,1673455617000000000,102.0,0.5113156551909912,0.36522546799356514,0.14609018719742606,0.6208832955890607,0,0.36522546799356514,0.2191352807961391,0.5113156551909912,0.0505050505050505,11,0.702525214595988,0.31652873892775646,0.4516129032258065,136,18783.0,-1.2493621210091792,1.6145875890027443,0.1571197063550298,1,1.0,1,0,1,0.46875,64,0.53125,0.3235294117647059,0.359375,0,0,discovery
1673455500000000000,2023-01-11,0.75,1,1673455736000000000,221.0,0.8034960295858433,0.8034960295858433,0.0,0.6208832955890607,0,0.4747931083916347,0.5478382019903477,0.6939283891877738,0.059459459459459456,11,0.5716682814834498,0.40174801479292166,0.5641025641025641,138,18664.0,-0.8887067716363578,1.692202801222201,0.21304605620918393,1,1.0,1,0,1,0.578125,64,0.5625,0.3055555555555556,0.40625,0,0,discovery
1673455500000000000,2023-01-11,1.0,1,1673455759000000000,244.0,1.059153857181339,1.059153857181339,0.0,0.6208832955890607,0,0.4747931083916348,0.7304509359871304,0.8765411231845565,0.06987951807228916,11,0.6367923626365197,0.3408771034606609,0.6304347826086957,139,18641.0,-0.7182699266689575,1.7774237838502964,0.1704368449674003,1,1.0,1,0,1,0.703125,64,0.6875,0.2727272727272727,0.5,0,0,discovery
1673455500000000000,2023-01-11,1.25,1,1673456002000000000,487.0,1.3148116847768345,1.2417665911781215,0.07304509359871303,0.6208832955890607,0,0.2556578275954956,0.40174801479292166,0.5843607487897042,0.04381443298969072,13,0.586638966976697,0.14609018719742606,0.6792452830188679,143,18398.0,-0.19661511691546418,1.4383817080935857,0.14046014622752306,1,1.0,1,0,1,0.84375,64,0.734375,0.19148936170212766,0.640625,0,0,discovery
1673456340000000000,2023-01-11,0.25,-1,1673456372000000000,17.0,0.34264612853196774,0.2569845963989758,0.08566153213299194,0.21415383033247984,0,0.34264612853196774,0.2569845963989758,0.2569845963989758,0.19999999999999998,3,0.4613014681678096,0.3711999725762984,0.6153846153846154,149,18028.0,-1.300463841173439,1.557448437572415,0.05837162524536765,1,0.0,1,0,0,0.484375,64,0.578125,0.1891891891891892,0.46875,0,0,discovery
1673456580000000000,2023-01-11,0.25,1,1673456846000000000,251.0,0.8191699838221684,0.7329415644724665,0.08622841934970193,1.0778552418712743,1,0.8191699838221684,0.8191699838221684,1.1640836612209762,0.04871060171919771,15,0.7304010314748828,0.7041987580225658,0.4318181818181818,157,17554.0,-1.049794395908785,1.7827359603812516,0.10077031269634817,1,,0,1,1,0.515625,64,0.515625,0.30303030303030304,0.375,0,0,discovery
1673456580000000000,2023-01-11,0.5,1,1673456846000000000,251.0,0.8191699838221684,0.7329415644724665,0.08622841934970193,1.0778552418712743,1,0.8191699838221684,0.8191699838221684,1.1640836612209762,0.04871060171919771,15,0.7304010314748828,0.7041987580225658,0.4318181818181818,157,17554.0,-1.049794395908785,1.7827359603812516,0.10077031269634817,1,,0,1,1,0.515625,64,0.5,0.28125,0.359375,0,0,discovery
1673456580000000000,2023-01-11,0.75,1,1673456846000000000,251.0,0.8191699838221684,0.7329415644724665,0.08622841934970193,1.0778552418712743,1,0.8191699838221684,0.8191699838221684,1.1640836612209762,0.04871060171919771,15,0.7304010314748828,0.7041987580225658,0.4318181818181818,157,17554.0,-1.049794395908785,1.7827359603812516,0.10077031269634817,1,,0,1,1,0.609375,64,0.625,0.175,0.515625,0,0,discovery
1673456580000000000,2023-01-11,1.0,1,1673457025000000000,430.0,1.2071978708958273,1.0778552418712743,0.12934262902455296,1.0778552418712743,1,0.9485126128467214,0.8622841934970195,1.2503120805706782,0.04145936981757878,19,0.7984863374092543,0.8479127902720691,0.5283018867924528,160,17375.0,-0.5909563507020127,1.6688115925732872,0.07228922074451394,1,,0,1,1,0.625,64,0.59375,0.2631578947368421,0.453125,0,0,discovery
1673456580000000000,2023-01-11,1.25,1,1673457026000000000,431.0,1.2503120805706782,1.1640836612209762,0.08622841934970205,1.0778552418712743,1,0.9053984031718703,1.0347410321964232,1.2503120805706782,0.04462809917355372,19,0.7984863374092543,0.7904271773722676,0.537037037037037,160,17374.0,-0.5909563507020127,1.755040011922989,0.07228922074451394,1,,0,1,1,0.71875,64,0.703125,0.13333333333333333,0.625,0,0,discovery
1673456580000000000,2023-01-11,1.5,1,1673457027000000000,432.0,1.595225757969486,1.3796547095952312,0.21557104837425478,1.0778552418712743,1,1.2071978708958273,1.2071978708958273,1.4658831289449332,0.05245901639344263,19,0.827073943445458,1.1209694515461253,0.5967741935483871,160,17373.0,-0.5909563507020127,1.970611060297244,0.07228922074451394,1,,0,1,1,0.8125,64,0.796875,0.2549019607843137,0.609375,0,0,discovery
1673456580000000000,2023-01-11,2.0,1,1673457068000000000,473.0,2.1557104837425487,2.069482064392847,0.08622841934970182,1.0778552418712743,1,1.0778552418712746,0.8622841934970196,1.9832536450431448,0.06685236768802229,19,1.0924157261406768,0.7760557741473177,0.6666666666666667,161,17332.0,-0.47276508056148464,2.5422471449543314,0.11819127014052805,1,,0,1,1,1.0,64,1.0,0.21875,0.78125,0,0,discovery
1673458380000000000,2023-01-11,0.25,-1,1673458413000000000,18.0,0.4450344678204426,0.36411911003490754,0.08091535778553505,0.40457678892767507,0,0.40457678892767507,0.36411911003490754,0.36411911003490754,0.23076923076923075,4,0.5004338503266077,0.4180626818919309,0.5238095238095238,183,15987.0,-1.1778953001571575,1.542014410192065,0.09846620533487416,1,1.0,1,1,1,0.421875,64,0.453125,0.0,0.453125,0,0,discovery
1673458380000000000,2023-01-11,0.5,-1,1673458417000000000,22.0,0.5664075044987451,0.5664075044987451,0.0,0.40457678892767507,0,0.8091535778553501,0.5664075044987451,0.5664075044987451,0.3181818181818182,4,0.5275035950932928,0.8900689356408852,0.5833333333333334,183,15983.0,-1.1778953001571575,1.7443028046559026,0.09846620533487416,1,1.0,1,1,1,0.5,64,0.515625,0.12121212121212122,0.46875,0,0,discovery
1673458380000000000,2023-01-11,0.75,-1,1673458543000000000,148.0,0.9305266145336527,0.8496112567481177,0.08091535778553505,0.40457678892767507,0,0.40457678892767507,0.4450344678204426,0.40457678892767507,0.08108108108108109,8,0.5750116553956429,0.40457678892767507,0.6969696969696969,185,15857.0,-0.8347683498863513,1.684379606634469,0.18846324802490988,1,1.0,1,1,1,0.46875,64,0.46875,0.06666666666666667,0.453125,0,0,discovery
1673458380000000000,2023-01-11,1.0,-1,1673458544000000000,149.0,1.0518996512119552,0.9709842934264201,0.08091535778553505,0.40457678892767507,0,0.48549214671321006,0.6068651833915126,0.48549214671321006,0.09160305343511449,8,0.5862874671114503,0.48549214671321006,0.7222222222222222,185,15856.0,-0.8347683498863513,1.8057526433127715,0.18846324802490988,1,1.0,1,1,1,0.609375,64,0.59375,0.10526315789473684,0.546875,0,0,discovery
1673458380000000000,2023-01-11,1.25,-1,1673458606000000000,211.0,1.2946457245685603,1.2541880456757928,0.040457678892767523,0.40457678892767507,0,0.44503446782044265,0.7282382200698152,0.3641191100349076,0.08051948051948053,8,0.8241855793915399,0.47200625374895433,0.761904761904762,186,15794.0,-0.6678146799090222,1.9220027255848149,0.16695366997732908,1,1.0,1,1,1,0.734375,64,0.71875,0.06521739130434782,0.703125,0,0,discovery
1673458380000000000,2023-01-11,1.5,-1,1673459031000000000,636.0,1.6587648346034678,1.5373917979251652,0.12137303667830257,0.40457678892767507,0,0.8091535778553501,0.8900689356408851,1.0114419723191876,0.0367504835589942,8,0.8320916172682494,0.7417241130340709,0.8039215686274509,193,15369.0,0.13585675764372016,1.401535040281445,0.06718000782098874,1,1.0,1,1,1,0.875,64,0.84375,0.07407407407407407,0.859375,0,0,discovery
1673458380000000000,2023-01-11,2.0,-1,1673459134000000000,739.0,2.1037993024239103,1.9419685868528402,0.1618307155710701,0.40457678892767507,0,0.5259498256059776,0.28320375224937244,0.48549214671321006,0.04054054054054054,8,0.6889694453335233,0.5394357185702334,0.8387096774193548,195,15266.0,0.37824361291980096,1.5637249739330392,0.1886428490193487,1,,0,1,1,1.0,64,0.984375,0.12698412698412698,0.859375,0,0,discovery
1673459400000000000,2023-01-11,0.25,1,1673459529000000000,114.0,0.4817715547766173,0.4379741407060157,0.043797414070601615,1.138732765835641,1,0.613163796988422,0.6569612110590235,0.7883534532708283,0.0510204081632653,3,0.7785598624703602,0.5547672448942866,0.2972972972972973,202,14871.0,-1.479228445698219,1.9172025864042346,0.1508200410717062,1,,0,0,0,0.515625,64,0.515625,0.21212121212121213,0.421875,0,0,discovery
1673459400000000000,2023-01-11,0.5,1,1673459534000000000,119.0,0.5255689688472188,0.4817715547766173,0.043797414070601504,1.138732765835641,1,0.26278448442360947,0.5255689688472189,1.0949353517650393,0.05314009661835749,3,0.791994828090345,-0.014599138023533798,0.31578947368421045,202,14866.0,-1.479228445698219,1.9610000004748362,0.1508200410717062,1,,0,0,0,0.578125,64,0.625,0.1,0.609375,0,0,discovery
1673459400000000000,2023-01-11,0.75,1,1673459590000000000,175.0,0.9197456954826331,0.7445560392002267,0.17518965628240635,1.138732765835641,1,0.39417672663541414,0.613163796988422,0.39417672663541414,0.05762711864406779,3,0.7156556427259911,0.39417672663541414,0.4468085106382978,203,14810.0,-1.1921422393726955,1.9366982785729223,0.2870862063255235,1,,0,0,0,0.609375,64,0.578125,0.16216216216216217,0.484375,0,0,discovery
1673460120000000000,2023-01-11,0.25,1,1673460144000000000,9.0,0.27802228145483154,0.09267409381827718,0.18534818763655436,0.27802228145483154,0,0.09267409381827718,0.09267409381827718,0.09267409381827718,0.14285714285714285,1,0.27018909147637726,0.09267409381827718,0.5,212,14256.0,-2.4045566830058327,2.49723077682411,0.10301591647830266,1,1.0,1,1,1,0.390625,64,0.5,0.125,0.4375,0,0,discovery
1673460120000000000,2023-01-11,0.5,1,1673460211000000000,76.0,0.6023816098188016,0.6023816098188016,0.0,0.5560445629096631,0,0.5097075160005244,0.787729797455356,0.787729797455356,0.10077519379844961,7,0.8681242955977895,0.41703342218224726,0.5199999999999999,213,14189.0,-2.2109350372410557,2.813316647059857,0.19362164576477703,1,1.0,1,1,1,0.5625,64,0.5625,0.25,0.4375,0,0,discovery
1673460120000000000,2023-01-11,0.75,1,1673460213000000000,78.0,0.8804038912736332,0.7413927505462174,0.13901114072741572,0.5560445629096631,0,0.6950557036370788,0.7877297974553561,0.8804038912736332,0.12121212121212123,7,0.8779617121134815,0.633272974424894,0.6129032258064516,213,14187.0,-2.2109350372410557,2.952327787787273,0.19362164576477703,1,1.0,1,1,1,0.53125,64,0.625,0.225,0.484375,0,0,discovery
1673460120000000000,2023-01-11,1.0,1,1673460215000000000,80.0,1.343774360365019,1.1584261727284648,0.18534818763655414,0.5560445629096631,0,0.9730779850919105,1.2047632196376035,1.5754595949107122,0.17482517482517484,7,0.9719740959275984,0.7722841151523099,0.7073170731707317,213,14185.0,-2.2109350372410557,3.3693612099695205,0.19362164576477703,1,1.0,1,1,1,0.75,64,0.75,0.1875,0.609375,0,0,discovery
1673460120000000000,2023-01-11,1.25,1,1673460215000000000,80.0,1.343774360365019,1.1584261727284648,0.18534818763655414,0.5560445629096631,0,0.9730779850919105,1.2047632196376035,1.5754595949107122,0.17482517482517484,7,0.9719740959275984,0.7722841151523099,0.7073170731707317,213,14185.0,-2.2109350372410557,3.3693612099695205,0.19362164576477703,1,1.0,1,1,1,0.734375,64,0.734375,0.14893617021276595,0.625,0,0,discovery
1673460120000000000,2023-01-11,1.5,1,1673460253000000000,118.0,1.9924930170929593,1.807144829456405,0.18534818763655436,0.5560445629096631,0,1.0194150320010489,0.9267409381827718,1.8998189232746823,0.18840579710144925,7,1.07976256673818,0.725947068243171,0.7818181818181819,214,14147.0,-1.8336198954655036,3.6407647249219086,0.37731514177555203,1,1.0,1,1,1,0.953125,64,0.96875,0.1935483870967742,0.78125,0,0,discovery
1673460120000000000,2023-01-11,2.0,1,1673460509000000000,374.0,2.131504157820375,1.9461559701838207,0.18534818763655436,0.5560445629096631,0,0.6023816098188017,0.6950557036370788,0.7413927505462174,0.0711864406779661,9,0.7613953752093072,0.5560445629096632,0.7931034482758621,218,13891.0,-0.49534434951878525,2.441500319702606,0.3671055836530953,1,,0,1,1,0.984375,64,0.984375,0.2222222222222222,0.765625,0,0,discovery
1673460960000000000,2023-01-11,0.25,-1,1673460976000000000,1.0,0.4923415783249657,0.3282277188833105,0.16411385944165524,0.0656455437766621,0,0.3282277188833105,0.3282277188833105,0.3282277188833105,1.0,0,0.3282277188833105,0.3282277188833105,0.8823529411764706,226,13424.0,-3.4406257678922914,3.768853486775602,0.1255258071708556,1,1.0,1,1,0,0.390625,64,0.421875,0.2222222222222222,0.34375,0,0,discovery
1673460960000000000,2023-01-11,0.5,-1,1673460990000000000,15.0,0.7549237534316141,0.7549237534316141,0.0,0.22975940321831734,0,0.7549237534316141,0.7549237534316141,0.7549237534316141,0.31506849315068497,2,0.8006334622584057,0.7549237534316141,0.7666666666666667,226,13410.0,-3.4406257678922914,4.195549521323906,0.1255258071708556,1,1.0,1,1,0,0.59375,64,0.59375,0.21052631578947367,0.484375,0,0,discovery
1673460960000000000,2023-01-11,0.75,-1,1673460990000000000,15.0,0.7549237534316141,0.7549237534316141,0.0,0.22975940321831734,0,0.7549237534316141,0.7549237534316141,0.7549237534316141,0.31506849315068497,2,0.8006334622584057,0.7549237534316141,0.7666666666666667,226,13410.0,-3.4406257678922914,4.195549521323906,0.1255258071708556,1,1.0,1,1,0,0.59375,64,0.625,0.15,0.546875,0,0,discovery
1673460960000000000,2023-01-11,1.0,-1,1673460991000000000,16.0,1.345733647421573,1.214442559868249,0.1312910875533242,0.22975940321831734,0,0.8862148409849384,1.214442559868249,1.214442559868249,0.4252873563218391,2,0.9231313418776502,0.7768056013571683,0.8541666666666667,226,13409.0,-3.4406257678922914,4.6550683277605405,0.1255258071708556,1,1.0,1,1,0,0.78125,64,0.796875,0.19607843137254902,0.65625,0,0,discovery
1673460960000000000,2023-01-11,1.25,-1,1673460991000000000,16.0,1.345733647421573,1.214442559868249,0.1312910875533242,0.22975940321831734,0,0.8862148409849384,1.214442559868249,1.214442559868249,0.4252873563218391,2,0.9231313418776502,0.7768056013571683,0.8541666666666667,226,13409.0,-3.4406257678922914,4.6550683277605405,0.1255258071708556,1,1.0,1,1,0,0.59375,64,0.59375,0.13157894736842105,0.515625,0,0,discovery
1673460960000000000,2023-01-11,1.5,-1,1673460992000000000,17.0,1.5098475068632282,1.5098475068632282,0.0,0.22975940321831734,0,1.3457336474215729,1.5098475068632282,1.5098475068632282,0.4791666666666667,2,0.9692448385552217,1.2910290276076877,0.8679245283018868,226,13408.0,-3.4406257678922914,4.950473274755519,0.1255258071708556,1,1.0,1,1,0,0.890625,64,0.890625,0.14035087719298245,0.765625,0,0,discovery
