regime_start_ns,elapsed_s,alive,mfe,mae,cur,fav_share,mfe_rate,mae_rate,d_mfe,d_mae,fav_expand_adv_stall,adv_expand_fav_stall,aligned_5m,trans_5m,s_since_trans_5m,aligned_15m,trans_15m,s_since_trans_15m,aligned_1h,trans_1h,s_since_trans_1h,n_htf_aligned
1681932840000000000,30,1,0.10202081947416013,0.4080832778966405,-0.35707286815956046,0.19999999999999998,0.20404163894832025,0.816166555793281,0.10202081947416013,0.4080832778966405,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1681932840000000000,60,1,0.5101040973708006,0.4080832778966405,0.4080832778966405,0.5555555555555556,0.5101040973708006,0.4080832778966405,0.4080832778966405,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1681932840000000000,120,1,1.1732394239528414,0.4080832778966405,0.765156146056201,0.7419354838709677,0.5866197119764207,0.20404163894832025,0.6631353265820408,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1681932840000000000,180,1,1.1732394239528414,0.4080832778966405,0.9691977850045213,0.7419354838709677,0.3910798079842805,0.13602775929888017,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1681932840000000000,285,1,1.683343521323642,0.4080832778966405,0.7141457363191209,0.8048780487804877,0.3543881097523457,0.08591226903087168,0.5101040973708006,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1681933320000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1681933320000000000,30,1,0.0,0.7964846899383179,-0.10619795865844238,0.0,0.0,1.5929693798766358,0.0,0.7964846899383179,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1681933320000000000,60,1,0.0,1.4336724418889721,-1.1681775452428662,0.0,0.0,1.4336724418889721,0.0,0.6371877519506542,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1681933320000000000,120,0,0.0,1.9115632558519629,-1.115078565913645,0.0,0.0,0.9557816279259814,0.0,0.4778908139629907,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1681933320000000000,180,0,0.0,2.0708601938396267,-1.9115632558519629,0.0,0.0,0.6902867312798756,0.0,0.15929693798766387,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1681933320000000000,285,0,0.0,5.575392829568226,-4.991304056946792,0.0,0.0,1.1737669114880476,0.0,3.504532635728599,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1681933440000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,
1681933440000000000,30,1,0.6462518420047071,0.04971168015420824,0.2982700809252494,0.9285714285714286,1.2925036840094142,0.09942336030841648,0.6462518420047071,0.04971168015420824,0,0,,,,,,,,,,
1681933440000000000,60,1,0.7456752023131236,0.04971168015420824,0.5965401618504989,0.9375,0.7456752023131236,0.04971168015420824,0.09942336030841648,0.0,1,0,,,,,,,,,,
1681933440000000000,120,1,2.8832774489440776,0.04971168015420824,2.833565768789869,0.983050847457627,1.4416387244720388,0.02485584007710412,2.137602246630954,0.0,1,0,,,,,,,,,,
1681933440000000000,180,1,4.076357772645076,0.04971168015420824,3.131835849715119,0.9879518072289157,1.3587859242150253,0.016570560051402745,1.1930803237009981,0.0,1,0,,,,,,,,,,
1681933440000000000,285,1,4.076357772645076,0.04971168015420824,2.932989129098286,0.9879518072289157,0.8581805837147528,0.010465616874570155,0.0,0.0,0,0,,,,,,,,,,
1681997460000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1681997460000000000,30,1,1.3438789081041238,0.0,0.6936149203118058,1.0,2.6877578162082476,0.0,1.3438789081041238,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1681997460000000000,60,1,1.950791963376954,0.0,1.7340373007795145,1.0,1.950791963376954,0.0,0.6069130552728301,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1681997460000000000,120,1,3.7281801966759565,0.0,3.381372736520053,1.0,1.8640900983379782,0.0,1.7773882332990025,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
