anchor,lag,tercile,block,N,lag_median,real_final_pnl,null_final_pnl,res_final_pnl,res_final_pnl_lo,res_final_pnl_hi,real_add_mfe,null_add_mfe,res_add_mfe,res_add_mfe_lo,res_add_mfe_hi,real_giveback,null_giveback,res_giveback,res_giveback_lo,res_giveback_hi,real_frac_surrendered,null_frac_surrendered,res_frac_surrendered,res_frac_surrendered_lo,res_frac_surrendered_hi,real_exit_below_entry,null_exit_below_entry,res_exit_below_entry,res_exit_below_entry_lo,res_exit_below_entry_hi,real_giveback_ge_1A,null_giveback_ge_1A,res_giveback_ge_1A,res_giveback_ge_1A_lo,res_giveback_ge_1A_hi
1.0,trig_pos,high,discovery,886,-0.5893902608074603,0.9892987376416257,0.9827611652298176,0.006537572411807995,-0.1782775414852781,0.19904555700587553,2.0847599138000765,2.222235132212499,-0.13747521841242252,-0.32846899348532377,0.06988898495303852,2.1775020864976358,2.3215148773218663,-0.14401279082423057,-0.19579763811003714,-0.08388254198695966,0.95447405457061,0.9829371134888288,-0.028463058918218948,-0.062442389114771596,0.010244147021319868,0.42776523702031605,0.4412918102956222,-0.01352657327530613,-0.045763954521266324,0.019897979956420373,0.9717832957110609,0.999556803677587,-0.02777350796652594,-0.038705845527942935,-0.017960504566607263
1.0,trig_pos,low,replication,268,-1.505575718546924,1.0437556746257437,0.9758014667152917,0.06795420791045191,-0.3069340363150699,0.4684099918065345,2.6333443240991277,2.401833598924236,0.23151072517489218,-0.10641909305684068,0.6133336043498463,2.696478851191515,2.5329223339270746,0.16355651726444032,0.034795569810447576,0.30725308416613817,1.0973757925314198,1.0534143375972065,0.04396145493421312,-0.03786241625081696,0.13459804734678169,0.43656716417910446,0.4475491506083255,-0.01098198642922102,-0.06744762639581034,0.043219172320160766,0.9813432835820896,0.9995335820895522,-0.018190298507462687,-0.03437689887152778,-0.003423556300010044
1.0,trig_pos,mid,replication,297,-0.924093389257897,1.2310287894796899,1.0154377278132607,0.21559106166642925,-0.036656495794417016,0.4633699523603864,2.3384011352439322,2.3245910544276556,0.013810080816277033,-0.23695922143589693,0.25924162490227287,2.201768584346961,2.4035495651971135,-0.20178098085015225,-0.2820752803244932,-0.1248164704935042,0.9248680057736769,1.0051295908607991,-0.08026158508712239,-0.13260163616648304,-0.02751951198818871,0.4175084175084175,0.4422807773502218,-0.024772359841804287,-0.0700096270395484,0.02053999978106077,0.9764309764309764,0.9998947811447811,-0.023463804713804715,-0.041859916345869115,-0.009508528471232819
1.0,trig_pos,high,replication,304,-0.5962397551273493,0.9969550894150593,1.0187115536179707,-0.021756464202911375,-0.26911042677818314,0.2674568188628353,2.034391069855147,2.23439871658599,-0.20000764673084317,-0.44006311411013943,0.08335376797427946,2.125528250199444,2.3037794327273757,-0.17825118252793185,-0.24644475622237128,-0.11321828120958481,0.9481214663786076,0.9686757053362759,-0.020554238957668457,-0.07904765453381252,0.0329672331263139,0.4342105263157895,0.42981891661928584,0.0043916096965036615,-0.04404464993771808,0.050640288953401134,0.9736842105263158,0.9980534995053704,-0.02436928897905448,-0.04198829739847255,-0.008996400545538151
1.0,trig_pos,low,pooled,1155,-1.4873817305996966,0.9552605114445927,0.9894700973480618,-0.034209585903469134,-0.2099333808636349,0.138704294535531,2.561221350574811,2.394562039278689,0.16665931129612271,-0.002977867695818125,0.3439132596364502,2.7206489014076713,2.5197800042080796,0.20086889719959186,0.12685046506405617,0.27139255142569163,1.0901423938306403,1.045160122481558,0.044982271349082094,-0.0019705118778861803,0.09698679810553505,0.44242424242424244,0.44078320369540064,0.0016410387288418543,-0.028671827219475386,0.033166438088363004,0.9809523809523809,0.9993550988867148,-0.01840271793433386,-0.02600009170613764,-0.010946352510548117
1.0,trig_pos,mid,pooled,1183,-0.9375274339370049,1.0482984311094472,0.9972887104183397,0.051009720691107395,-0.0730191426949127,0.19841142647920199,2.2881115030147106,2.3212997478954542,-0.033188244880743324,-0.16470456347279072,0.11165719621883122,2.338722369863162,2.4229203354350135,-0.08419796557185076,-0.12695714404515834,-0.037525321397654125,0.9833915993512613,1.0114236780645651,-0.02803207871330397,-0.0649647501842554,0.003473159126678608,0.4344885883347422,0.44430341246501975,-0.009814824130277596,-0.03891098434766326,0.015744034563743594,0.9873203719357565,0.9998679205409975,-0.012547548605240913,-0.019316492421119477,-0.006502833028313281
1.0,trig_pos,high,pooled,1190,-0.5908975978164426,0.9912546459938305,0.9919451299945223,-0.0006904840006917375,-0.14358980562189008,0.14209194537794476,2.07189257887633,2.2253424680524505,-0.1534498891761199,-0.29686505494490345,0.011115261196520294,2.1642247367206187,2.3169841418960466,-0.15275940517542821,-0.19716068501940104,-0.11057309616284618,0.9528512085114765,0.9792938630027984,-0.026442654491322017,-0.05837054799392153,0.003840599932938839,0.4294117647058823,0.43836091981023867,-0.008949155104356402,-0.03732996039388537,0.0193888229315068,0.9722689075630252,0.9991727663092225,-0.026903858746197093,-0.03592547131983168,-0.018222183902537784
1.0,price_to_trig,low,discovery,887,1.586509050875938,0.93131861648003,0.9430876726336369,-0.011769056153606903,-0.16487801604919758,0.15215340240462963,2.0725033818107375,2.1967521585708787,-0.12424877676014134,-0.28805576031394864,0.06755068666487553,2.20407831699828,2.316558037604815,-0.11247972060653447,-0.17157748653705143,-0.04441202215361609,0.9685098153426409,0.9990590088055428,-0.030549193462901986,-0.0663080125356259,0.006135865221813786,0.42841037204058624,0.4505844900138208,-0.022174117973234504,-0.055385407277697474,0.013118466459215983,0.9740698985343855,0.9996101500094048,-0.025540251475019145,-0.035991185251194324,-0.015996201079349945
1.0,price_to_trig,mid,discovery,886,1.9607332942628908,0.9725805133827449,0.9885199479970966,-0.01593943461435171,-0.18754236130206176,0.1629349325773031,2.268352349914726,2.3231441934011943,-0.0547918434864681,-0.21949056583190998,0.12062878859186604,2.3861889953105675,2.4250414041826835,-0.03885240887211642,-0.09596571505466941,0.019175528201267337,1.0234675916143456,1.0150096598027385,0.008457931811607212,-0.03291579376826344,0.04948745629305769,0.4525959367945824,0.4441599870691207,0.00843594972546169,-0.025759932725727193,0.039732566454749804,0.9875846501128668,0.999788374717833,-0.01220372460496614,-0.019973555391218378,-0.0056440655932691
1.0,price_to_trig,high,discovery,886,2.501389204690004,1.000963428127985,1.0360154192593967,-0.035051991131411435,-0.21547509161043404,0.1697046483874732,2.5551148463776436,2.4151210119468915,0.13999383443075253,-0.047987242327078725,0.34605538928461405,2.7004090006973773,2.525363175135213,0.175045825562164,0.10250051326410632,0.2548269517587622,1.0535978970248947,1.025117386918997,0.02848051010589788,-0.022985726403518928,0.08137696159965528,0.43115124153498874,0.43025431909106127,0.0008969224439275046,-0.032777518236797934,0.033606946994027394,0.981941309255079,0.9993180183004013,-0.017376709045322358,-0.025758569736897278,-0.009559649081151065
1.0,price_to_trig,low,replication,310,1.5953270865641933,1.0140819452012078,1.0084372432008135,0.005644702000393997,-0.22456030729043433,0.28487056042479214,2.0361528972445764,2.2386424241052176,-0.2024895268606412,-0.4344528791642373,0.07089683225488116,2.092509834622036,2.300644063483072,-0.2081342288610353,-0.2582132220659778,-0.16086964938023365,0.9518480007458621,0.979835275489992,-0.02798727474412994,-0.08379695137963854,0.0202864663996911,0.4258064516129032,0.4356383456780626,-0.009831894065159339,-0.052960964258211354,0.03349035219708244,0.9741935483870968,0.9980911737084922,-0.02389762532139536,-0.04120475831960967,-0.00891752403933144
1.0,price_to_trig,mid,replication,282,1.945351576675214,1.2013759252529905,1.011194628878607,0.1901812963743835,-0.072157669977689,0.4571507317898807,2.3541466311203085,2.322040678812899,0.03210595230740871,-0.21570426548072688,0.2894923617092583,2.2418836309695314,2.399958975036506,-0.15807534406697485,-0.24432034093697721,-0.0696368319701434,0.9294512284118764,1.0036825044981268,-0.07423127608625063,-0.14070357380385062,-0.007341992404984044,0.425531914893617,0.44214985787459193,-0.016617942980974895,-0.06761580113396788,0.033675907553305906,0.9787234042553191,0.9998891843971631,-0.021165780141843973,-0.03925919258832565,-0.006739819215357378
1.0,price_to_trig,high,replication,277,2.5220544500929556,1.0659314242730236,0.9928363891844055,0.07309503508861814,-0.2812803549752799,0.44407665551390363,2.6123449571849577,2.399124673722002,0.21322028346295518,-0.09551367548619781,0.5676044890095387,2.678169520089406,2.5380442717150684,0.14012524837433704,0.013064881398921929,0.27688959003466324,1.0824307193102265,1.0416192913847193,0.040811427925507286,-0.0388481913814269,0.12733756516802475,0.4368231046931408,0.4412684722291541,-0.004445367536013282,-0.058013772396793284,0.0502895774002222,0.9783393501805054,0.9995487364620939,-0.021209386281588447,-0.03935271311726173,-0.006646295798448424
1.0,price_to_trig,low,pooled,1197,1.5881405288267625,0.952752728345999,0.9600119557379181,-0.007259227391919105,-0.13094378177148122,0.1276925874914288,2.063089304771882,2.2076009324352435,-0.14451162766336187,-0.28680118756059886,0.006386593623321645,2.175184223818133,2.312436624089576,-0.13725240027144278,-0.1856773082163268,-0.08799381682099827,0.9641947255139011,0.9940804312551496,-0.029885705741248405,-0.06126629108740765,0.0003447569275549807,0.4277360066833751,0.44671372581659013,-0.018977719133215037,-0.04822492066739719,0.008971867333901517,0.9741019214703425,0.9992167643341477,-0.025114842863804963,-0.03410526533757371,-0.016715514138908143
1.0,price_to_trig,mid,pooled,1168,1.955176162424088,1.02782050152265,0.9939944856756804,0.033826015846969655,-0.10580581714986498,0.19288083940096712,2.2890663801373066,2.322877762652993,-0.033811382515686196,-0.17182982177638084,0.1246793135299836,2.3513481453583647,2.418985543721021,-0.06763739836265588,-0.11126570561639333,-0.01844809848618573,1.0007684354301878,1.0122748500459744,-0.011506414615786543,-0.047919119745053446,0.021151804159488162,0.4460616438356164,0.4436746647807156,0.0023869790549008035,-0.025121204282270194,0.02809099567947396,0.985445205479452,0.9998127140410958,-0.014367508561643835,-0.02177737939006803,-0.007677399992437992
1.0,price_to_trig,high,pooled,1163,2.5036866666187088,1.0164373188693228,1.0257311618812601,-0.009293843011937494,-0.18177356557494403,0.15562441831554719,2.5687457498115442,2.4113110500481,0.15743469976344399,-0.012229490365057244,0.3194037076038245,2.695112065075358,2.5283835222999764,0.1667285427753815,0.10091458638837683,0.2305743314034227,1.0604652158323211,1.0290477631331025,0.03141745269921843,-0.012832051275256636,0.07894592092989443,0.43250214961306965,0.43287763845413235,-0.0003754888410626925,-0.030094195915101186,0.03059919671691896,0.9810834049871023,0.9993729700895577,-0.01828956510245538,-0.02602340206092873,-0.010916368706757057
1.0,mfe_to_trig,low,discovery,887,1.660469636865204,0.9064661533666382,0.9596122544910446,-0.053146101124406535,-0.22847395912981894,0.11406924295456247,2.0221859179420303,2.2216947530719935,-0.19950883512996304,-0.39024787757284574,-0.009497012613588884,2.17402070224204,2.320383436247597,-0.14636273400555647,-0.20061913585405441,-0.08417506053837155,0.9703832543478158,0.9921873565074802,-0.021804102159664454,-0.05953878391346147,0.01632102908364114,0.43404735062006766,0.4467749215669196,-0.012727570946852017,-0.048302355198017594,0.024531299600151622,0.9729425028184893,0.9996101500094048,-0.02666764719091543,-0.037874665542306805,-0.017127707627533493
1.0,mfe_to_trig,mid,discovery,886,2.027225288237962,1.038521813878156,0.9823155263632485,0.0562062875149074,-0.11284047758058992,0.23016781872439174,2.333115036975529,2.3132550937197647,0.019859943255764314,-0.14468790058531947,0.19283259094332456,2.3806217031690733,2.416968047428217,-0.036346344259143105,-0.08725258638784489,0.018346061125740405,1.0084588994070882,1.0161774206031964,-0.007718521196108226,-0.04554015133078422,0.03249397045653154,0.44243792325056436,0.4451689804830961,-0.0027310572325317845,-0.034690743092943586,0.03091770354500994,0.9875846501128668,0.9997707392776524,-0.012186089164785554,-0.02015821046306854,-0.005629313371959537
1.0,mfe_to_trig,high,discovery,886,2.610601698316504,0.9599026409300669,1.025676608266246,-0.06577396733617927,-0.27224163604878904,0.14511002400806242,2.5407264149054902,2.4000393652146768,0.14068704969081333,-0.05975224440766439,0.3500006272971333,2.736067832668199,2.5296068156412064,0.2064610170269926,0.12331505052218344,0.3022705956623357,1.0667310357360007,1.0308290342318365,0.03590200150416446,-0.017085317008205085,0.09259187666610903,0.435665914221219,0.43305919386264025,0.0026067203585786896,-0.032911470468546505,0.035479334367363446,0.9830699774266366,0.999335653740582,-0.016265676313945383,-0.025118413723923545,-0.007967039829298852
